No,GH Project,Link SO,GitHub Java File Path,GitHub Method Name,GitHub Start Line,GitHub End Line,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line,Clone Decision,Clone Type,GH Matched Start Line,GH Matched End Line,SO Matched Start Line,SO Matched End Line,Coverage GH,Coverage SO,Text Similarity,Parameterized Similarity,Structural Similarity,Semantic Evidence,Confidence,Reason,Review Required,Parse Mode GH,Parse Mode SO,GitHub Snippet SHA256,Stack Overflow Snippet SHA256,Manual Decision,Manual Clone Type,Manual Notes,Manual Reviewed At
635,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/exchange/src/main/java/cn/ztuo/bitrade/config/CorsConfig.java,corsFilter,12,22,58370217/58370217_2_recent.java,method,1,45,NOT_CLONE,,,,,,0.9000,0.2500,0.2482,0.2482,0.9000,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,36eaf7ac74231b287f8b905cb9ad2e2c7cc48f06fd6881b78ab498dd20ea6ac8,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,,,,
636,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/open-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,22,32,58370217/58370217_2_recent.java,method,1,45,NOT_CLONE,,,,,,0.9000,0.2500,0.2482,0.2482,0.9000,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,1aadc1921acf606910b5a5ebceac335860bb0c296787ecf4970cd19b1d5f13fd,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,,,,
637,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/market/src/main/java/cn/ztuo/bitrade/config/ContextConfig.java,corsFilter,12,22,58370217/58370217_2_recent.java,method,1,45,NOT_CLONE,,,,,,0.9000,0.2500,0.2482,0.2482,0.9000,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,36eaf7ac74231b287f8b905cb9ad2e2c7cc48f06fd6881b78ab498dd20ea6ac8,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,,,,
638,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/ucenter-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,69,80,58370217/58370217_2_recent.java,method,1,45,NOT_CLONE,,,,,,0.9091,0.2778,0.2598,0.2734,0.9091,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,e9190ee6225111cee510c1222c82c112eff39c4dde4f25ab3012eaff9efb703d,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,,,,
639,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/otc-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,23,33,58370217/58370217_2_recent.java,method,1,45,NOT_CLONE,,,,,,0.9000,0.2500,0.2482,0.2482,0.9000,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,1aadc1921acf606910b5a5ebceac335860bb0c296787ecf4970cd19b1d5f13fd,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,,,,
640,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/admin/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,38,48,58370217/58370217_2_recent.java,method,1,45,NOT_CLONE,,,,,,0.9000,0.2500,0.2482,0.2482,0.9000,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,1aadc1921acf606910b5a5ebceac335860bb0c296787ecf4970cd19b1d5f13fd,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,,,,
641,sevenex,https://stackoverflow.com/questions/58370217,sevenex/bitrade-parent/exchange-api/src/main/java/cn/ztuo/bitrade/config/ApplicationConfig.java,corsFilter,20,30,58370217/58370217_2_recent.java,method,1,45,NOT_CLONE,,,,,,0.9000,0.2500,0.2482,0.2482,0.9000,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,1aadc1921acf606910b5a5ebceac335860bb0c296787ecf4970cd19b1d5f13fd,e5d1a9afc2e2c93478994f4bf08bfa6d0f75d4850cc19d2718ea81477a23b239,,,,
507,sfplayer1,https://stackoverflow.com/questions/2699270,sfplayer1/matcher/src/matcher/Util.java,closeSilently,128,136,2699270/2699270_2_recent.java,method,1,18,CLONE,TYPE_3,128,136,11,18,1.0000,0.4444,0.3976,0.4146,1.0000,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,TOKEN_FALLBACK,f02a77b3c456c8f1c8ba66352236632aa0ffaa283123abe36719498049fa81c8,9c573156702f76308f6ff8b107ba9999d818ff5649980a7575e81dfc80d03364,,,,
352,sharispe,https://stackoverflow.com/questions/453067,sharispe/slib/slib-dsm/src/main/java/com/github/sharispe/slib/dsm/utils/Utils.java,countLines,332,351,453067/453067_2_recent.java,method,1,20,CLONE,TYPE_2,332,351,1,20,1.0000,1.0000,0.9695,1.0000,1.0000,,HIGH,A complete fragment has identical normalized syntax with consistent identifier mapping.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,fb023adf7f540c15dae5999e01bbfa8db8200ffa14a3b6e180157404d48ffc29,50adf61ebdca4f0974f96d3657ce7cc2318aba152f1e396352f03c105a987f42,,,,
106,shevchik,https://stackoverflow.com/questions/54298032,shevchik/autosaveworld/src/autosaveworld/zlibs/com/google/api/client/util/ByteStreams.java,copy,45,59,54298032/54298032_2_190009745.java,copy,52,65,CLONE,TYPE_3,48,59,54,65,0.8000,0.9231,0.8043,0.8242,0.9231,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,eb92902e1d20ecf0264a69572d3e0cb0f90e38280612ea872626afdab6ab92cc,08521e65a5ecc5c79e8dc6c719bce0b7bb1b7d79088b73dae9cc009eefa5decc,,,,
351,shradha-khapra,https://stackoverflow.com/questions/46193578,shradha-khapra/apnacollege-alpha/10_Backtracking/Classroom.java,printSudoku,62,69,46193578/46193578_2_recent.java,method,1,62,NOT_CLONE,,,,,,0.9167,0.1507,0.1272,0.1272,0.9167,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,a116de63659b61873da0c9e0d8ea8e8a612da2fb70cebb2d5dd2fd279a8fbe33,349fa3afd13d8abc646d4c730a8154d13a98bce8625468c0c931962e1a45a990,,,,
174,shulietech,https://stackoverflow.com/questions/54298032,shulietech/linkagent/instrument-modules/user-modules/module-pradar-register/src/main/java/com/shulie/instrument/module/register/zk/impl/ZipCompressionProvider.java,copy,73,85,54298032/54298032_2_recent.java,copy,58,72,CLONE,TYPE_3,75,85,61,72,0.8462,0.7857,0.7273,0.7449,0.8462,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,3f5f1ee54f883027d4f8499071c876796b529939998050e4b85065e2f1cce51b,0a5f84bd99cab8242b347ba1ca13e07d1364ea59b57d81087bfaf519b17497f6,,,,
175,shulietech,https://stackoverflow.com/questions/58993471,shulietech/linkagent/instrument-modules/user-modules/module-pradar-core/src/main/java/com/pamirs/pradar/common/ByteUtils.java,byte2hex,137,144,58993471/58993471_2_recent.java,method,1,363,NOT_CLONE,,,,,,0.8889,0.0449,0.0512,0.0512,0.8889,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,54bf7b83e33d1f01c44b2bb9b391fc5b9066e2b6a584d57e037148c3847d2dcb,f776ff3e2c9a7566cb9e148cf653d56af10d4d37cb35490610182f5296c4e2f0,,,,
486,siaorg,https://stackoverflow.com/questions/27469652,siaorg/sia-gateway/sia-gateway-admin/src/test/java/com/creditease/gateway/test/pressuretest/ConcurrentTest.java,run,89,101,27469652/27469652_4_recent.java,method,1,15,CLONE,TYPE_3,89,101,4,14,0.8889,0.5333,0.4789,0.5000,0.8889,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,3cd263f37b7c1face59b041b4a9aa77a22e9af0fdac1257d6da9aa012c618e63,1f5882d62501f2759ef125e7bb6c83d9d1e276ae3ce86217990c51faf038bfa8,,,,
214,sikuli,https://stackoverflow.com/questions/36004572,sikuli/sikuli-slides/src/main/java/org/sikuli/slides/driver/DefaultFieldDecorator.java,decorate,25,42,36004572/36004572_4_recent.java,method,1,24,CLONE,TYPE_3,28,42,7,24,0.8667,0.6190,0.5000,0.5257,0.8667,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,8edbdf0329ab1ebb45f3a046cd00b7a56652fc5f5dccf8f7eb7abf3bf53bca50,4058d89a5b30fd153998a09e6175976f1a5d251e0df39bdfaa3a87b648c65d31,,,,
654,skriptlang,https://stackoverflow.com/questions/24127188,skriptlang/skript/src/main/java/ch/njol/util/EnumTypeAdapter.java,read,69,75,24127188/24127188_2_recent.java,method,1,32,CLONE,TYPE_3,70,75,23,32,0.8571,0.1765,0.1776,0.1822,0.8571,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,ccc89f65e6d9a292dd9258c13bd08351ab03e1dc0d223a8265d9db093a8b448c,9c613d25f05a3f7b48a39ccdb5a2a629fa527c6ff199f86249eeef159d142f85,,,,
26,snowblossomcoin,https://stackoverflow.com/questions/29548090,snowblossomcoin/snowblossom/lib/src/OverlayMap.java,put,84,92,29548090/29548090_4_recent.java,method,1,78,NOT_CLONE,,,,,,0.6667,0.0800,0.0975,0.1036,0.6667,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,a8adc7d3fbc8a5fae8d7e285cd97023f022a1a9e1abd0046598bfc41a277e912,9f7e8685039d021fb3399b7c3c436c57eb37ee08b2ed4f700b521c80050fc60b,,,,
350,sofastack,https://stackoverflow.com/questions/60266789,sofastack/sofa-jraft/jraft-core/src/main/java/com/alipay/sofa/jraft/util/BytesUtil.java,toHex,150,161,60266789/60266789_2_recent.java,method,1,13,CLONE,TYPE_3,151,161,3,13,0.8571,0.8000,0.8347,0.8814,0.8571,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,73b3bb0925d758d97c482e3dad31ace544411b839fd59f6ec32bebadfc681c83,f5d0f99e551986ab714a5c9071b6dfd07fd610c30bde3c0915af92838cb3e23c,,,,
274,spoonlabs,https://stackoverflow.com/questions/31868761,spoonlabs/astor/examples/librepair-experiments-jhy-jsoup-285353482-20171009-062400_bugonly_with_package_info/src/main/java/org/jsoup/helper/HttpConnection.java,data,212,223,31868761/31868761_4_96856276.java,method,1,12,CLONE,TYPE_1,212,223,1,12,1.0000,1.0000,1.0000,1.0000,1.0000,,HIGH,A complete fragment occurs verbatim after removing comments and layout.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,787a8301a647eb82647366bc7659d9a993cb3b9c798b253b341367dd2cfa97d1,22886ca135cb98f1b5e1147bf37f34819a8e4f2b214a51adfd8c8c151ea8d68d,CLONE,TYPE_1,,2026-07-31T07:45:43.999Z
275,spoonlabs,https://stackoverflow.com/questions/31868761,spoonlabs/astor/examples/jsoup31be24/src/main/java/org/jsoup/helper/HttpConnection.java,data,156,167,31868761/31868761_4_96856276.java,method,1,12,CLONE,TYPE_1,156,167,1,12,1.0000,1.0000,1.0000,1.0000,1.0000,,HIGH,A complete fragment occurs verbatim after removing comments and layout.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,787a8301a647eb82647366bc7659d9a993cb3b9c798b253b341367dd2cfa97d1,22886ca135cb98f1b5e1147bf37f34819a8e4f2b214a51adfd8c8c151ea8d68d,CLONE,TYPE_1,,2026-07-31T07:45:44.866Z
276,spoonlabs,https://stackoverflow.com/questions/31868761,spoonlabs/astor/examples/librepair-experiments-jhy-jsoup-285353482-20171009-062400_bugonly/src/main/java/org/jsoup/helper/HttpConnection.java,data,212,223,31868761/31868761_4_96856276.java,method,1,12,CLONE,TYPE_1,212,223,1,12,1.0000,1.0000,1.0000,1.0000,1.0000,,HIGH,A complete fragment occurs verbatim after removing comments and layout.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,787a8301a647eb82647366bc7659d9a993cb3b9c798b253b341367dd2cfa97d1,22886ca135cb98f1b5e1147bf37f34819a8e4f2b214a51adfd8c8c151ea8d68d,CLONE,TYPE_1,,2026-07-31T07:45:45.550Z
593,spring-projects,https://stackoverflow.com/questions/33270545,spring-projects/spring-integration/spring-integration-file/src/main/java/org/springframework/integration/file/splitter/FileSplitter.java,addHeaders,267,284,33270545/33270545_2_102375019.java,addHeaders,25,45,CLONE,TYPE_3,267,284,25,45,0.8824,0.6818,0.8333,0.8797,0.8824,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,f15ec4950a30b9b05db88b1b0ba4e1337c418617b00f9c429a98aa280af49c03,89139b26e4123f40424e3d8a866dbe846446ce01074c362fe9df3e94815701a1,,,,
594,spring-projects,https://stackoverflow.com/questions/2086792,spring-projects/spring-integration/spring-integration-zip/src/main/java/org/springframework/integration/zip/transformer/SpringZipUtils.java,isValid,123,135,2086792/2086792_2_recent.java,method,1,17,CLONE,TYPE_3,123,135,1,17,0.9231,0.6000,0.6528,0.7000,0.9231,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,5f4ea937cd7aee09091b58b74ed50f93ea938d43bfd199ae6e76ec1c391627e2,5cc551aba120d7079b09463d3eb9842eda2d1b649ed842fe8ec771846f9e63e5,,,,
595,spring-projects,https://stackoverflow.com/questions/58496526,spring-projects/spring-kafka/spring-kafka-docs/src/main/java/org/springframework/kafka/jdocs/started/noboot/Config.java,senderProps,91,99,58496526/58496526_2_207696359.java,method,1,19,CLONE,TYPE_3,92,99,9,18,0.8750,0.3889,0.3906,0.4053,0.8750,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,6bbadcc5766e5b26a5a99eae35aa563982434b5fc3af79be5c6f59ba23764280,b26333b10302a66855318ea04f8ffbafa958357f96ed8c1628d70d34c98c9a0f,,,,
596,spring-projects,https://stackoverflow.com/questions/52148106,spring-projects/spring-boot/spring-boot-tests/spring-boot-smoke-tests/spring-boot-smoke-test-traditional/src/main/java/smoketest/traditional/config/WebConfig.java,viewResolver,39,45,52148106/52148106_4_181012547.java,method,1,13,CLONE,TYPE_3,39,45,5,13,1.0000,0.6667,0.5500,0.5763,1.0000,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,7921e654657cb5882f2bf1268e72d2d8915a5704bc231b6b751ac9a6dedd4850,138171008c927af08327a9ceef6bacfd9772f1248905d4ed6754ebf6aa7acb4b,,,,
597,spring-projects,https://stackoverflow.com/questions/10195366,spring-projects/sts4/headless-services/spring-boot-language-server/src/test/resources/test-projects/test-xml-validations/src/main/java/u/t/r/HomeController.java,home,25,37,10195366/10195366_2_recent.java,method,1,21,CLONE,TYPE_3,25,37,1,21,0.8750,0.5385,0.5369,0.5578,0.8750,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,57fb414fb6b0e9c949ac184db531297d459d5526578f38d0fa9a5b6c4f6e8b17,55731e677712f23637783e8065ec9b159d7ae850f6e8c3af573e2d4c44d951bb,,,,
598,spring-projects,https://stackoverflow.com/questions/10195366,spring-projects/sts4/headless-services/spring-boot-language-server/src/test/resources/test-projects/test-xml-hyperlinks/src/main/java/u/t/r/HomeController.java,home,25,37,10195366/10195366_2_recent.java,method,1,21,CLONE,TYPE_3,25,37,1,21,0.8750,0.5385,0.5369,0.5578,0.8750,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,57fb414fb6b0e9c949ac184db531297d459d5526578f38d0fa9a5b6c4f6e8b17,55731e677712f23637783e8065ec9b159d7ae850f6e8c3af573e2d4c44d951bb,,,,
418,springdoc,https://stackoverflow.com/questions/59430454,springdoc/springdoc-openapi/springdoc-openapi-webmvc-core/src/test/java/test/org/springdoc/api/v30/app76/SpringDocApp76Test.java,openAPI,40,51,59430454/59430454_2_recent.java,method,1,72,NOT_CLONE,,,,,,0.6667,0.2857,0.3842,0.3915,0.6667,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,TOKEN_FALLBACK,be3403f2893659d5bd09a13c693141c132af0e0ea3f017016ab435259bf92735,5bf05911f08eeedfa9841d8f696d35941494081748e1fe40755ab52c6945c0bf,,,,
419,springdoc,https://stackoverflow.com/questions/59430454,springdoc/springdoc-openapi/springdoc-openapi-javadoc/src/test/java/test/org/springdoc/api/app76/SpringDocApp76Test.java,openAPI,47,58,59430454/59430454_2_recent.java,method,1,72,NOT_CLONE,,,,,,0.6667,0.2857,0.3842,0.3915,0.6667,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,TOKEN_FALLBACK,be3403f2893659d5bd09a13c693141c132af0e0ea3f017016ab435259bf92735,5bf05911f08eeedfa9841d8f696d35941494081748e1fe40755ab52c6945c0bf,,,,
420,sromku,https://stackoverflow.com/questions/52144662,sromku/android-storage/storage/src/main/java/com/snatik/storage/Storage.java,isExternalWritable,71,77,52144662/52144662_2_181397043.java,method,1,97,CLONE,TYPE_3,72,77,91,96,0.8571,0.0674,0.0414,0.0427,0.8571,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,TOKEN_FALLBACK,a0908ddf87da97ad4095d4a52e031834a6d611036315b7800dffd6acf310a858,a0a758e1acec5e8c1d447e3e9ee771b74b0365261c507f2efafa3d7c2c5fe1b6,,,,
780,stanford-futuredata,https://stackoverflow.com/questions/453067,stanford-futuredata/macrobase/legacy/src/test/java/macrobase/pipeline/BasePipelineTest.java,countLines,19,38,453067/453067_2_recent.java,method,1,20,CLONE,TYPE_2,19,38,1,20,1.0000,1.0000,0.9846,1.0000,1.0000,,HIGH,A complete fragment has identical normalized syntax with consistent identifier mapping.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,0f0fad340f3c8684e0301cdbaf06942a04b85d75d36558a2997cd8779b3dfcc4,50adf61ebdca4f0974f96d3657ce7cc2318aba152f1e396352f03c105a987f42,,,,
669,stanfordnlp,https://stackoverflow.com/questions/15422801,stanfordnlp/corenlp/src/edu/stanford/nlp/util/ConfusionMatrix.java,mouseMoved,360,370,15422801/15422801_2_102469581.java,mouseMoved,48,68,UNCERTAIN,,,,,,0.8000,0.4444,0.4518,0.4518,0.8000,,LOW,Similarity is suggestive but does not satisfy the conservative Type III rule.,YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,33dd2f3cb15aae2b144a5a7121a879b769092c416a0d546034e04f555f68f25c,e37703d4a1e5eda2074c651c1134cfb487bcf2ea9c359fdae500fe050c6cfa55,,,,
670,stanfordnlp,https://stackoverflow.com/questions/15422801,stanfordnlp/corenlp/src/edu/stanford/nlp/util/ConfusionMatrix.java,Grid,356,373,15422801/15422801_2_recent.java,TestPane,44,68,CLONE,TYPE_3,356,373,44,68,0.8889,0.6667,0.6337,0.6433,0.8889,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,7af01ad82faee86ef3927d3e6ff9822199b29a6e41a98dd11329552695924327,81089330efed50ff34c2e4368879bf3d5b43f7b1032e149e3e4107da52d74424,,,,
211,starexec,https://stackoverflow.com/questions/2086792,starexec/starexec/src/org/starexec/command/CommandValidator.java,isValidZip,840,855,2086792/2086792_2_recent.java,method,1,17,CLONE,TYPE_3,841,855,2,17,0.9474,0.9000,0.8630,0.9155,0.9474,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,688502b3779037b69b9913e26881d06ba3561427959a3755ab4976b8f40216ad,5cc551aba120d7079b09463d3eb9842eda2d1b649ed842fe8ec771846f9e63e5,,,,
603,strapdata,https://stackoverflow.com/questions/33561612,strapdata/elassandra/server/src/test/java/org/elasticsearch/cluster/service/TaskExecutorTests.java,run,207,214,33561612/33561612_2_recent.java,method,1,33,NOT_CLONE,,,,,,0.8750,0.2500,0.1657,0.1788,0.8750,,MEDIUM,No Type I/II containment or substantial ordered statement core was found.,NO,BALANCED_TOKEN_SEQUENCE,TOKEN_FALLBACK,211a9110e914476268a9f53b0c482977b9e954498199b8188cc37541d50a21d6,3f06c9271458533d7554ee99988b3cf1b1b5852312c3bb4835fda325781c9e12,,,,
617,subhra74,https://stackoverflow.com/questions/3519182,subhra74/snowflake/muon-jediterm/src/main/java/com/jediterm/terminal/util/JTextFieldLimit.java,insertString,18,24,3519182/3519182_2_7342658.java,method,1,17,CLONE,TYPE_1,18,24,10,16,1.0000,0.6000,0.6000,0.6000,1.0000,,HIGH,A complete fragment occurs verbatim after removing comments and layout.,NO,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,291e08871a60b2de9c910f1f6ca05d7d2333a92112cc2a6e7e09346f4f29299e,175ce21a3728ea3e31819c317c1fb89014d2748fd3b0cea702e66581bf84bc89,CLONE,TYPE_1,,2026-07-31T07:45:48.750Z
409,sukritishah15,https://stackoverflow.com/questions/57560955,sukritishah15/ds-algo-point/Java/Algorithms/inorder.java,printInorder,28,41,57560955/57560955_2_recent.java,method,1,17,CLONE,TYPE_3,28,41,2,17,1.0000,0.7500,0.7925,0.8269,1.0000,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,27e1da85fa5cdf5ac78de871f6bb6c8acb468c9197c9ff37c3bf1ec01f149822,68ff14a3d1581f985cc1c8db8cb3a569da679eb58c9b8bfb29b3f05703cf3ac9,,,,
184,svn2github,https://stackoverflow.com/questions/42527750,svn2github/icepdf/core/core-awt/src/main/java/org/icepdf/core/pobjects/acroform/signature/certificates/CertificateVerifier.java,verifyCertificate,126,155,42527750/42527750_2_recent.java,method,1,35,CLONE,TYPE_3,131,155,7,35,0.8571,0.7500,0.8903,0.9026,0.8571,,MEDIUM,"A substantial ordered core of normalized statements was found with additions, deletions, or changes.",YES,BALANCED_TOKEN_SEQUENCE,BALANCED_TOKEN_SEQUENCE,68f7a01f095a36ac8cc17ea7e9b15b1bbd6406b5b1c1b0b6e0ffb4780f7df118,3373001b62ded719c1702c45cd642710b2c8ff43f48ecb447b386ad29c254ace,,,,
